,t,ax,ay,az,gx,gy,gz
1694,4.220663070678711,2398,-80,17198,-175,165,-407
1695,4.225597858428955,2320,34,16364,-120,214,-317
1696,4.230534553527832,2076,-383,15722,-125,236,-283
1697,4.2354676723480225,2076,-383,15722,-119,252,-221
1698,4.24040150642395,1164,-1282,16539,-119,252,-221
1699,4.2453367710113525,397,-1127,17308,19,157,-155
1700,4.250275135040283,495,-574,17343,131,72,-103
1701,4.255211114883423,495,-574,17343,131,72,-103
1702,4.260146379470825,944,-280,16623,181,27,-36
1703,4.265103816986084,1162,-367,16019,168,30,0
1704,4.270037412643433,1162,-367,16019,142,36,51
1705,4.275038957595825,1155,-439,16044,142,36,51
1706,4.279975175857544,1052,-317,16424,137,48,90
1707,4.284938335418701,757,165,17105,124,93,135
1708,4.289870738983154,757,165,17105,124,93,135
1709,4.294806718826294,442,563,17420,69,98,180
1710,4.299739599227905,216,41,17313,3,75,219
1711,4.304673433303833,216,41,17313,-72,40,245
1712,4.3096067905426025,109,-286,17038,-72,40,245
1713,4.314544677734375,171,-166,16616,-101,-32,300
1714,4.319477081298828,171,-166,16616,-123,-50,332
1715,4.324411153793335,885,132,16037,-123,-50,332
1716,4.329362154006958,1014,182,15881,-127,-53,392
1717,4.334300994873047,1013,-137,15801,-122,-46,425
1718,4.339235305786133,1013,-137,15801,-122,-46,425
1719,4.34416937828064,1020,-201,15870,-21,-9,473
1720,4.349097490310669,935,126,15970,27,-2,497
1721,4.3540308475494385,935,126,15970,44,7,518
1722,4.35896897315979,825,-85,16757,44,7,518
1723,4.363927841186523,756,-109,17189,84,-11,545
1724,4.368862867355347,913,-176,17192,124,-49,544
1725,4.373796224594116,913,-176,17192,124,-49,544
1726,4.37873387336731,1372,-283,17352,156,-60,520
1727,4.3836669921875,1548,-176,17700,166,-50,518
1728,4.388601064682007,1548,-176,17700,173,-44,492
1729,4.393535375595093,1687,232,17603,173,-44,492
1730,4.398472309112549,1841,411,17365,140,-7,478
1731,4.403403997421265,1674,431,17033,104,26,460
1732,4.408337593078613,1674,431,17033,104,26,460
1733,4.413272380828857,1644,708,16477,39,103,429
1734,4.4182188510894775,1474,745,16134,-16,112,419
1735,4.423152208328247,1474,745,16134,-16,112,419
1736,4.428086757659912,951,854,15803,-61,123,409
1737,4.433021068572998,675,730,15551,-88,124,401
1738,4.437972784042358,675,730,15551,-63,104,382
1739,4.4429099559783936,207,901,15740,-63,104,382
1740,4.447841644287109,20,599,15977,-46,-6,358
1741,4.452775239944458,163,179,16530,-27,-58,341
1742,4.457708358764648,163,179,16530,-27,-58,341
1743,4.462644338607788,49,518,16768,29,-112,323
1744,4.467599153518677,239,414,16859,32,-101,309
1745,4.472532749176025,239,414,16859,58,-45,275
1746,4.477465629577637,374,454,16921,58,-45,275
1747,4.482402086257935,504,402,16952,48,5,250
1748,4.4873340129852295,281,643,16929,71,35,246
1749,4.492281913757324,281,643,16929,71,35,246
1750,4.497215509414673,50,775,16421,59,104,208
1751,4.502151966094971,-383,633,16676,34,134,197
1752,4.507087230682373,-383,633,16676,68,58,168
1753,4.512019872665405,-1298,658,18120,68,58,168
1754,4.516954660415649,-1215,666,18052,97,-52,150
